AssetID,SchoolName,SystemCategory,AssetType,InstallYear,ExpectedUsefulLife,ConditionScore,ConditionSource,Quantity,Unit,UnitCost,ReplacementCost,Criticality,OverrideEOLYear,OverrideReason,Notes
AST000815,Free Horizon Montessori,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST000816,Free Horizon Montessori,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST000817,Free Horizon Montessori,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST000818,Free Horizon Montessori,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST000819,Free Horizon Montessori,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST000820,Powderhorn ES,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST000821,Powderhorn ES,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST000822,Powderhorn ES,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST000823,Powderhorn ES,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST000824,Powderhorn ES,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST000825,Powderhorn ES,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST000826,Powderhorn ES,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST000827,Powderhorn ES,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST000828,Powderhorn ES,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST000829,Powderhorn ES,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST000830,Powderhorn ES,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST000831,Powderhorn ES,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST000832,Powderhorn ES,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST000833,Prospect Valley ES,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST000834,Prospect Valley ES,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST000835,Prospect Valley ES,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST000836,Prospect Valley ES,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST000837,Prospect Valley ES,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST000838,Prospect Valley ES,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST000839,Prospect Valley ES,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST000840,Prospect Valley ES,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST000841,Prospect Valley ES,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST000842,Prospect Valley ES,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST000843,Prospect Valley ES,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST000844,Prospect Valley ES,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST000845,Prospect Valley ES,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST000846,Applewood Cottages,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST000847,Applewood Cottages,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST000848,Applewood Cottages,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST000849,Applewood Cottages,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST000850,Applewood Cottages,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST000851,Applewood Cottages,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST000852,Applewood Cottages,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST000853,Applewood Cottages,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST000854,Applewood Cottages,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST000855,Applewood Cottages,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST000856,Applewood Cottages,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST000857,Applewood Cottages,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST000858,Applewood Cottages,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST000859,Ralston ES,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST000860,Ralston ES,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST000861,Ralston ES,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST000862,Ralston ES,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST000863,Ralston ES,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST000864,Ralston ES,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST000865,Ralston ES,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST000866,Ralston ES,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST000867,Ralston ES,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST000868,Ralston ES,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST000869,Ralston ES,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST000870,Ralston ES,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST000871,Ralston ES,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST000872,Red Rocks ES,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST000873,Red Rocks ES,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST000874,Red Rocks ES,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST000875,Red Rocks ES,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST000876,Red Rocks ES,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST000877,Red Rocks ES,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST000878,Red Rocks ES,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST000879,Red Rocks ES,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST000880,Red Rocks ES,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST000881,Red Rocks ES,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST000882,Red Rocks ES,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST000883,Red Rocks ES,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST000884,Red Rocks ES,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST000885,Rooney Ranch ES,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST000886,Rooney Ranch ES,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST000887,Rooney Ranch ES,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST000888,Rooney Ranch ES,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST000889,Rooney Ranch ES,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST000890,Rooney Ranch ES,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST000891,Rooney Ranch ES,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST000892,Rooney Ranch ES,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST000893,Rooney Ranch ES,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST000894,Rooney Ranch ES,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST000895,Rooney Ranch ES,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST000896,Rooney Ranch ES,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST000897,Rooney Ranch ES,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST000898,Stott ES,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST000899,Stott ES,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST000900,Stott ES,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST000901,Stott ES,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST000902,Stott ES,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST000903,Stott ES,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST000904,Stott ES,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST000905,Stott ES,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST000906,Stott ES,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST000907,Stott ES,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST000908,Stott ES,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST000909,Stott ES,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST000910,Stott ES,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST000911,Ryan ES,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST000912,Ryan ES,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST000913,Ryan ES,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST000914,Ryan ES,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST000915,Ryan ES,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST000916,Ryan ES,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST000917,Ryan ES,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST000918,Ryan ES,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST000919,Ryan ES,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST000920,Ryan ES,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST000921,Ryan ES,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST000922,Ryan ES,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST000923,Ryan ES,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST000924,Secrest ES,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST000925,Secrest ES,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST000926,Secrest ES,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST000927,Secrest ES,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST000928,Secrest ES,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST000929,Secrest ES,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST000930,Secrest ES,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST000931,Secrest ES,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST000932,Secrest ES,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST000933,Secrest ES,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST000934,Secrest ES,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST000935,Secrest ES,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST000936,Secrest ES,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST000937,Secrest Cottage B,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST000938,Secrest Cottage B,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST000939,Secrest Cottage B,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST000940,Secrest Cottage B,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST000941,Secrest Cottage B,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST000942,Secrest Cottage B,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST000943,Secrest Cottage B,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST000944,Secrest Cottage B,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST000945,Secrest Cottage B,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST000946,Secrest Cottage B,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST000947,Secrest Cottage B,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST000948,Secrest Cottage B,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST000949,Secrest Cottage B,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST000950,Semper ES,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST000951,Semper ES,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST000952,Semper ES,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST000953,Semper ES,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST000954,Semper ES,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST000955,Semper ES,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST000956,Semper ES,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST000957,Semper ES,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST000958,Semper ES,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST000959,Semper ES,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST000960,Semper ES,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST000961,Semper ES,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST000962,Semper ES,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST000963,Shaffer ES,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST000964,Shaffer ES,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST000965,Shaffer ES,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST000966,Shaffer ES,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST000967,Shaffer ES,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST000968,Shaffer ES,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST000969,Shaffer ES,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST000970,Shaffer ES,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST000971,Shaffer ES,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST000972,Shaffer ES,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST000973,Shaffer ES,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST000974,Shaffer ES,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST000975,Shaffer ES,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST000976,Shelton ES,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST000977,Shelton ES,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST000978,Shelton ES,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST000979,Shelton ES,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST000980,Shelton ES,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST000981,Shelton ES,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST000982,Shelton ES,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST000983,Shelton ES,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST000984,Shelton ES,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST000985,Shelton ES,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST000986,Shelton ES,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST000987,Shelton ES,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST000988,Shelton ES,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST000989,Sierra ES,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST000990,Sierra ES,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST000991,Sierra ES,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST000992,Sierra ES,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST000993,Sierra ES,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST000994,Sierra ES,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST000995,Sierra ES,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST000996,Sierra ES,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST000997,Sierra ES,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST000998,Sierra ES,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST000999,Sierra ES,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001000,Sierra ES,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001001,Sierra ES,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST001002,Slater ES,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001003,Slater ES,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001004,Slater ES,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001005,Slater ES,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001006,Slater ES,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001007,Slater ES,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001008,Slater ES,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001009,Slater ES,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001010,Slater ES,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001011,Slater ES,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001012,Slater ES,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001013,Slater ES,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001014,Slater ES,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST001015,Deane ES,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001016,Deane ES,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001017,Deane ES,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001018,Deane ES,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001019,Deane ES,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001020,Deane ES,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001021,Deane ES,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001022,Deane ES,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001023,Deane ES,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001024,Deane ES,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001025,Deane ES,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001026,Deane ES,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001027,Deane ES,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST001028,South Lakewood ES,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001029,South Lakewood ES,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001030,South Lakewood ES,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001031,South Lakewood ES,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001032,South Lakewood ES,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001033,South Lakewood ES,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001034,South Lakewood ES,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001035,South Lakewood ES,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001036,South Lakewood ES,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001037,South Lakewood ES,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001038,South Lakewood ES,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001039,South Lakewood ES,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001040,South Lakewood ES,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
AST001041,Rose Stein International ES,Roof,Roof Membrane,,25,3,Default,1,SF,,,Medium,,,
AST001042,Rose Stein International ES,HVAC,RTU/Boiler-Chiller (Major),,20,3,Default,1,EA,,,Medium,,,
AST001043,Rose Stein International ES,Plumbing,Domestic Water/Fixtures (Major),,30,3,Default,1,EA,,,Medium,,,
AST001044,Rose Stein International ES,Electrical,Switchgear/Panels (Major),,30,3,Default,1,EA,,,Medium,,,
AST001045,Rose Stein International ES,Fire Protection,Fire Alarm/Sprinklers (Major),,25,3,Default,1,EA,,,Medium,,,
AST001046,Rose Stein International ES,Security,Access Control/Cameras (Major),,10,3,Default,1,EA,,,Medium,,,
AST001047,Rose Stein International ES,Envelope,Facade/Cladding (Major),,40,3,Default,1,SF,,,Medium,,,
AST001048,Rose Stein International ES,Windows,Window Replacement,,35,3,Default,1,SF,,,Medium,,,
AST001049,Rose Stein International ES,Interiors,Flooring/Finishes (Major),,15,3,Default,1,SF,,,Medium,,,
AST001050,Rose Stein International ES,Lighting,Interior Lighting Upgrade,,15,3,Default,1,SF,,,Medium,,,
AST001051,Rose Stein International ES,Site,Playground/Site Hardscape,,20,3,Default,1,EA,,,Medium,,,
AST001052,Rose Stein International ES,Hazmat,Abatement/Remediation Allowance,,,3,Default,1,SF,,,Medium,,,
AST001053,Rose Stein International ES,ADA,Accessibility Compliance Allowance,,,3,Default,1,SF,,,Medium,,,
